id,Name,Zip Code,Buisness Rating,Review Count,Categories,Delivery,Distance,Price
qEMPuEw41Wfsgeh3RO46QA,Hungry Toad,80304,4.0,145,british,True,41719.97248828345,$$
6swdVBYSJKIfOX1fjSS_vQ,Via Baci,80124,4.0,403,italian,True,23619.16486241514,$$
gkvEapJwEpvCJIc0Zhcz4g,Murphy's - South,80305,3.5,94,tradamerican,False,36446.79787977292,$$
g28QSYbPv_L04uq9B-SCXw,Wing Hut,80013,4.5,369,tradamerican,True,16609.339543147824,$$
C-Nx5zZos_3Pjcy9ReTzbA,Parry's Pizzeria & Taphouse,80233,4.0,388,pizza,True,19724.265398575782,$$
GV3rbx1_oKFn7Xx7ra09Pg,SALT the Bistro,80302,3.5,658,newamerican,True,41119.577069315856,$$
_B5-5UnIYRQHee1WKXI_6Q,Las potrancas mexican restaurant,80123,3.5,28,mexican,True,19368.44367621576,
LLpTpSnnWNLDfII7lFDX2w,Next Door American Eatery,80302,4.0,472,tradamerican,True,41122.16497551163,$$
x_iZ9Mb-djH9Ah8GEle9WA,La Casita,80134,3.5,106,mexican,True,29624.661033416858,$$
wmzK6UWIGJhJp9x7K-idmA,Bitto Bistro,80023,4.0,218,wine_bars,True,25362.627906442463,$$
BBxNHE7rfzP2x54BhEWYxg,McKinner's Pizza Bar,80120,4.0,234,pizza,True,14084.345993672834,$$
cAMBhEG0dULr-O8vSOCrNQ,T/ACO an Urban Taqueria,80302,4.0,494,mexican,True,40969.89073066948,$$
sOXPDLdmeKJrFOGXmRmVHg,Little India Restaurant & Bar,80226,4.0,308,indpak,True,9602.947403504177,$$
shq2aSOzv8SG1AGOO5DBNw,El Tequileno Family Mexican Restaurant - Golden,80401,4.5,64,mexican,True,17851.480005565078,$$
m5WOv_Y8oIuuD4EFPkKheQ,NY Pizza Pub,80212,3.5,137,italian,True,7126.157138851357,$$
ZqfOaAX7jzjYvX3XLaqOmA,Buffalo Wild Wings,80226,2.5,215,chicken_wings,True,10010.238995595088,$$
1fYuAzjhi4uiRQ9AHeRlIg,West Flanders Brewing Company,80302,3.5,397,breweries,True,41094.316412947715,$$
wIWx9cIe6V-sxA5DZOzvdA,The Gym Co.,80134,3.0,9,pizza,False,29598.246257909625,
N-xcXjXSKvLjcSwwKC8mIA,Royal Hilltop,80013,3.5,165,tradamerican,True,19285.2918750767,$$
AHv9ZV6D_QUrw8rxfDaREQ,Pizza Republica,80202,3.5,368,pizza,True,2425.84510240356,$$
w4uEaY95YU8AeEA74ao9ew,Tony P's Bar & Pizzeria,80211,3.5,529,italian,True,4896.407221091011,$$
cgra29grp2VA7keesG3AdQ,Sonoma'z Wine Bar & Grill,80124,3.5,77,newamerican,True,23226.48718714535,$$
zo_hoCO29_bQ7KWATRLstw,Tony Rigatoni's Italian Kitchen,80465,3.0,169,italian,True,20929.020342970667,$$
Oe3Tf28qDH8EElKjpkg97g,3 Sons Italian Restaurant & Bar,80007,3.0,161,italian,False,18793.004992478836,$$
xIFuETv8r3lVBj6--C60DA,El Pelicano Restaurant & Lounge,80011,3.5,94,seafood,False,13809.674513300773,$$
svJWwW0ilssyqk_UML0mUg,Work & Class,80205,4.5,1454,newamerican,True,2810.0960698608437,$$
G60Sr2sWI4uxY2TsuzLSug,Old Capitol Grill & Smokehouse,80401,3.0,174,tradamerican,True,21599.91482067444,$$
Gf3WXlrq4THvyyQ43ZQVZA,Bad Daddy's Burger Bar,80021,4.0,139,burgers,True,25856.51972398896,$$
T9fQyvrHdnT5FxJ2KgUSJg,Roaming Buffalo BBQ,80401,4.5,10,diners,False,18999.891441485153,
yqUg6yEXyv36znyChW7PDQ,Hooters,80124,3.5,117,chicken_wings,True,20217.23982318076,$$
P5lpPBTPqAL3GJhc27RNGg,Illegal Pete's - Pearl St,80302,3.5,252,mexican,False,40919.86513342424,$$
3HmNqBNUa8W6ysnKYL7GiQ,Chili's,80601,2.5,83,tradamerican,False,29273.888167844732,$$
8B5HvsH62ayrz9e1qM7pHA,Venice Ristorante,80111,3.5,232,italian,True,14647.275136679837,$$$
IXCyvuromwTrPwhSkq3OWQ,Topgolf,80023,3.0,72,newamerican,False,28022.142006477206,$$
mh4_liajfdfBzwEnUForew,Casa Gutierrez,80014,4.0,145,seafood,True,12474.227775019313,$$
cATbxHAuGqdXcmtj5SLA5Q,Roxie's Tacos,80203,4.5,238,indpak,True,40195.12515737546,$
XBH-cNUGBGXaBdS5jnSN-g,Chili's,80226,2.5,76,tradamerican,False,9725.04422291261,$$
KbGU3pTS6Lc87t8X6WD6Ng,Rock Bottom Restaurant & Brewery,80112,3.0,256,breweries,True,20391.268372001323,$$
UlYCl-QySUIi0_AX4FBoYA,Double D's Sourdough Pizzeria & Taphouse,80021,3.5,184,pizza,True,25503.630491833763,$$
yNR3Lli1RkXnjGCMBJCWqg,Fox & Hound,80124,3.0,311,tradamerican,True,21397.35473559357,$$
THCGVV-qRBNQdQUGWO1kuQ,Old Chicago Pizza & Taproom,80229,2.5,101,pizza,True,16201.798201908266,$$
4q8V8rnQb56PesBfGYzjlw,Via Toscana,80027,4.0,189,italian,True,30331.859444480433,$$
jdxkOJBTACaB-TsFMRO4sA,Grillin' Wings & Things,80124,4.0,222,chicken_wings,True,21525.526405699016,$$
TZ1kg_AnkV5lDAiBfz_Tdw,Fleming's Prime Steakhouse & Wine Bar,80112,4.0,350,steak,True,20518.85188812607,$$$
TDFaPAP8QCSmEIJ_1QQyOA,Cabana X at bar helix,80205,4.0,81,cocktailbars,True,3489.7207668589444,$$
M-22uuQfHgOY0l8_9v1Xfg,Great Divide Brewhouse and Kitchen,80249,3.0,105,brewpubs,False,28021.967986678123,$$
w_gn7qT5PbV0AKvVN6fYtw,Applebee's Grill + Bar,80021,3.0,55,sportsbars,True,16750.690224383005,$$
1u6Kbu-eSV3kjhYaCniXFA,Chili's,80012,3.0,103,tradamerican,True,12727.731980649927,$$
pSTEa9L_jlncR79i1bKQ7w,Carmine's On Penn,80209,3.5,338,italian,True,2474.617179718282,$$
LSZmdibEN7clZGXeaTgtZw,Old Chicago Pizza & Taproom,80003,3.0,137,pizza,True,16276.022221703033,$$
AxfYhKPcCiFKcJ9iByV47w,El Amigo Mexican Restaurant,80401,3.5,74,mexican,True,18253.48644154029,$
FFcfeR51pg8Btgms97fQIw,India's Kitchen II - Centennial,80122,4.5,228,indpak,True,19264.940401609514,$$
RJGO2VOdLdzb7MywSYVcbg,Greek To Me,80111,4.0,207,greek,True,16958.071537419924,$$
XmoeQthO0WCfhuqktICRYA,Bar AC,80202,4.5,26,tapas,True,2251.2106405969653,
IybdWdnmQfeYmUl2p_XpkA,Applebee's Grill + Bar,80234,2.0,62,tradamerican,True,16674.85977855363,$$
baTagrDTvF63C4s4jBHe3g,Mountain Ranch Bar and Grille,80205,3.0,17,tradamerican,False,3007.069050588263,$$
Jb96nOK_TVKdWW7s8erTnA,Buffalo Wild Wings,80012,2.0,320,tradamerican,True,10122.052941488575,$$
7PTvETlUSBJkHVgN2b6wUA,Flatz Restaurant,80021,3.5,72,newamerican,True,25246.88103672434,$$
WV7TNj9pkyWWPX4eNoAkCw,Applebee's Grill + Bar,80601,2.5,37,tradamerican,True,29307.779314442647,$$
