id,Name,Zip Code,Buisness Rating,Review Count,Categories,Delivery,Distance,Price
nBG0C0J7bnBnUMB39F5O-A,Bin 26 Enoteca,02114,3.5,289,italian,True,1003.2780389577913,$$$
9jStwuAp2D0gdMFe6FNrTw,The Draft,02134,3.0,238,pubs,True,5091.117305187629,$
y0n1XazerJISK3bhspN-og,Hurricane's at the Garden,02114,3.5,39,newamerican,False,2073.841593781364,
Dv-n8rW1l8r2MZ2neW7rpw,La Hacienda Restaurant and Bar,02128,4.0,183,mexican,True,3915.428865478101,$$
hkduXqDA7Ssmb-2hqpGMDg,Olde Magoun's Saloon,02145,4.0,420,irish,True,6058.6414254537,$$
E3DdyR6aT7NpLNN39cMTcQ,Harry's Bar & Grill,02135,4.0,325,bars,True,5643.790915274517,$$
D37JiBDWxz130VOHIjQhxA,Bogie's Place,02111,4.0,97,bars,True,1091.178080738904,$$$
1yUvx89slO4SRud5O3zjUQ,Tiger Mama,02215,3.5,626,thai,True,2425.5105258679073,$$$
pHIfIJiANQNDO_JxQKnorw,Field & Vine,02143,4.5,90,newamerican,True,4046.6517554423817,$$$
E8F4QcCBTXimwnJLbnt94g,Landmark Public House,02122,3.5,81,bars,True,7276.580938855557,$$
r2CqNYEZyVT3Ay9DRYeF9w,Blackmoor Bar and Kitchen,02129,4.0,226,tradamerican,True,2715.3908494814136,$$
S3V6IA4cp9Ci8tEhY9P-JA,The Backroom at Moody's,02453,4.0,148,newamerican,False,13821.818081251658,$$$
MjopvJwjCbOtsLvkUxUZNQ,The Harp,02114,2.5,280,sportsbars,True,1994.146965321215,$$
oz882XuZCxajKo64Opgq_Q,Barking Crab,02210,3.0,2165,seafood,True,1694.2644422591006,$$
XK3V6XjaQDuFJKi0WLsNZw,The Kenmore,02215,5.0,13,bars,False,1860.6199358234346,
oeGGj21XtuZTTIk3wRlCOw,The Abbey,02140,4.0,234,newamerican,True,5712.7051939476505,$$
HsKe3Y-Glm5xPGDwMBE1mg,Chickadee,02210,4.5,146,newamerican,True,3336.0947677278,
55PGG2U1z-q7Z694F-B-_w,Bricco,02113,4.0,1000,italian,True,2165.9714824407974,$$$
X6megK3Vz4xMquw2f233xQ,Coogan's,02109,2.5,309,bars,True,1890.3761601007423,$
kVn-sFg1CIFaHuRdES00NA,Tony C's Sports Bar & Grill,02145,3.0,395,newamerican,True,5359.3672585011855,$$
tdIyREwlre3SVU41a4eBgA,Ned Devine's Pub,02109,3.0,516,musicvenues,True,1982.261798610724,$$
4RpdVZIR3dV890pJ5hQd9A,Lucca Back Bay,02116,4.0,342,italian,True,727.9056120379838,$$$
_Xh0hL64vuxfHf3iewJYQA,Prairie Fire,02446,4.0,123,newamerican,True,4168.062860373281,$$
uexdYC40dpPjGG9LGjeQ5w,Parlor Sports,02143,4.5,78,sportsbars,False,3866.4402655838785,$$
JbUjGjc_K_Od9s3ysv142g,Brato Brewhouse and Kitchen,02135,4.5,70,breweries,True,6364.41978447738,$$
_9ZZv5V-uM5BXx3P-HslIw,Russell House Tavern,02138,4.0,1967,newamerican,True,4859.432027269401,$$
q2EXggq1IIrw20YPSfvJeQ,Phoenix Landing,02139,3.0,324,irish,True,3100.9263837841295,$$
ri7UkbzzEoDlNZ7ogsB0eA,Doña Habana,02119,5.0,1,cuban,True,1764.159314302266,
PUZSvR-nEHlhEi0gSADu7w,Piattini,02116,4.0,858,italian,True,846.6318662184409,$$
D2pEDsQBUO5GIgyT8oKUxg,Helmand Restaurant,02142,4.0,869,afghani,True,2145.2117281844244,$$
_kYzkcPWSCoh6UHQJcmePA,Sam Adams,02128,4.0,26,tradamerican,False,4128.619938438436,$$
biYgFkftCPue7g3upflUOg,Trade,02110,3.5,549,mediterranean,True,1621.8249623983686,$$$
8YBJqxV8rRmNNzX3RgUtVg,Vinotta,02453,5.0,6,italian,True,13869.833135396133,
Qfh5uqZMzS5XB-7GXsgUhw,Maverick’s,02128,4.0,145,tradamerican,True,3678.3336482817626,$
l5r5mdi099B9zwyVL-5-Lg,The White Bull Tavern,02108,3.5,133,bars,True,1837.7811993464063,$$
oSM8ItF9hZ0Qz7-y9ckuiQ,Galway House,02130,4.0,231,bars,True,5383.059486933642,$$
-luo75C1WGmnwI18_xMq5A,The Porch Southern Fare & Juke Joint,02155,3.5,154,southern,True,6910.4411689496865,$$
Tyf0P9SMnc9Q7jXF6JO3cw,Kelley Square Pub,02128,4.0,175,pubs,True,4299.151450876906,$$
-kah9M8Zd7HuWSA9mkQxsg,Peppers Grille,01730,4.0,47,italian,True,21928.287238624664,
arnbjQR2n0-6-iqdBB_gHw,The Point,02108,3.5,205,tradamerican,True,1935.7975134311766,$$
U4C0Bgoeqev9Ee1_upRccQ,Sip Wine Bar And Kitchen,02111,3.5,335,wine_bars,True,938.9010036265549,$$
1exJzD7WPZzJ72JRG1CGWg,Lone Star Taco Bar,02134,4.0,531,bars,True,5451.160576667929,$$
Q1TofnFQ4sMFA47sGYAyeg,Mija Cantina & Tequila Bar,02109,2.5,565,bars,True,1891.0068038747518,$$
bFuUggRPBrXbSQqUbpUgUw,Slate Bar & Grill,02110,3.5,148,tradamerican,True,1582.52156779214,$$
m0b79jiAXpcvJXyZlu82UA,Orfano,02215,3.5,67,italian,True,2529.9652336440563,$$$
JzFweQSjdivBYiLA96UF5Q,Connolly's Pub,02128,2.5,117,tradamerican,True,4491.726041603039,$$
ZfGuMUhFbSBx0yAKc0GPIA,Frenchie Wine Bistro,02118,4.0,210,wine_bars,True,465.3698841060051,$$$
csV_k-p1P7dne789kVMZkg,753 South,02131,4.5,86,bars,True,8259.791990895761,$$
1A9alCsYB5Z5PW3yvH1HnQ,Casa B Tapas and Cocktail & Rum Bar,02143,4.0,295,caribbean,True,4024.244513802694,$$$
83QCpMgQrifnp_OiyYwcTA,The Glenville Stops,02134,4.5,299,newamerican,True,5240.4730303451925,$$
r946O58JrrHW1Ma9-pOz4w,Union Street,02459,2.5,88,tradamerican,True,10249.244871369117,
Bmvu1grPzxECp7dxm8zerA,Cambridge Brewing Company,02139,3.5,782,gastropubs,False,2648.8992529886696,$$
4PQWJGUJirk-UKOKxu8ktw,Casa Verde,02130,5.0,1,breakfast_brunch,True,5398.03683033564,
E_vKoJ0zvpfAcEkQGS4d2A,Daedalus Restaurant,02138,3.5,461,pubs,True,4539.989504842156,$$
GeH-0kjRmRDkO5N6-6ySdg,Casey's,02145,4.5,46,pubs,True,4752.285625000799,$$
gkCSVmq6Mx8Z04KzkrHzCA,Porto,02199,3.5,246,seafood,True,714.9938900996362,$$$
58cDJU4cub1o0o0B4h9GrA,Craigie On Main,02139,4.0,1307,newamerican,True,2838.923048502497,$$$$
ck8Id2EaJ20Alj0N8UMvBQ,Barcelona Wine Bar,02446,4.5,1396,tapasmallplates,True,5643.28466360571,$$$
PKnj9SK8M9aSrWpf0rQtPg,The Plough & Stars,02139,4.0,310,musicvenues,True,3827.9269161940724,$$
UtS03G9OuSNuEtm-lHcf7w,The Cellar Food & Drink,02138,4.0,254,newamerican,True,4046.749198350267,$$
FYgNCaNNS8-75rYdq7YvhQ,Crave Chinatown ,02111,3.5,617,korean,True,902.027119747023,$$
PNuPnJSwGBaqvD3fUKo4Ow,The Industry,02122,4.0,203,newamerican,True,7223.441389506814,$$
nfZLdMmcqPbmSooutrc9yQ,Cafe G,02115,4.0,100,newamerican,True,2517.136441992439,$$
xMnAsMSgTtMy7DT-En7qOQ,Sons of Boston,02108,3.5,80,newamerican,True,1878.9045697121303,
QeHA9K8uks9XGBxJeKzFCA,BEERWORKS No. 3 Canal,02114,3.0,483,tradamerican,True,2051.7586425120544,$$
bNZ3-0rse12NKdSVqQ30xw,Sulmona,02139,4.0,222,pizza,True,2498.1710184777644,$$
n6iTeADfaVagZjsoZZ631A,Emmet's Irish Pub & Restaurant,02108,4.0,298,pubs,True,1414.9373297351783,$$
ChzM9HTXqqe0VdXSbMGoqQ,Red Lantern,02116,3.5,689,asianfusion,True,188.60544188539893,$$$
6cE6ZKMM9QXEQIuxH_5R1w,Viale,02139,4.0,252,italian,True,3094.6355391461284,$$$
DrfWREMxP-0JCt5Pz8_sUQ,Legal Crossing,02111,3.5,374,seafood,True,988.2071660906983,$$$
q5HPp961WsjoVDaOmN8SwQ,Giacomo's,02116,4.0,1304,italian,True,679.112081298963,$$
uog_FdVRIPtReDYuxLdNGw,World of Beer,02141,2.5,193,tradamerican,True,2293.1045322045557,$$
NfsltaOq5d5ZeMpJnYkxMg,Acitron Cocina Mexicana,02474,4.0,313,mexican,True,9991.784413508143,$$
zoV-2pOckokrnUWW-yNTzg,Blend,02122,5.0,5,bars,False,4773.213910224051,
0goWTmfdgwOe6b-pPPp3Gg,Antonio's Cucina Italiana,02114,3.5,305,italian,True,1478.621788511127,$$
XW7io20_FAsbf66FJqsOVw,Little Lingo,02141,5.0,1,salad,False,2464.7590679195523,
n3igZVHHGAum5SFy4uMfPQ,Brewer's Coalition,02460,3.5,204,newamerican,True,11121.802454006309,$$
SNJhevBiD7xFvxiEJywMxw,BEERWORKS No. 1 Fenway,02215,3.5,731,tradamerican,False,2288.8404782373964,$$
hswb7GsV3vIYcO1_BBpDOA,Atrium Lounge,02451,4.5,4,wine_bars,False,16901.280732684845,
7B9dJn1uWTv9QPnFcDwaXw,Sweet Cheeks Q,02215,3.5,1544,southern,True,2492.839927990971,$$
6UN-aw4UdPePD97jiboMbQ,Lucy's American Tavern,02124,3.5,359,newamerican,True,7399.745280180075,$$
Ruq91rmQNweZ78TzKylQMg,Union Oyster House,02108,3.5,2830,seafood,True,1898.8550681838226,$$
yak6zfWqMT5tfNtzhHbiJg,Savin Bar & Kitchen,02125,3.5,325,tradamerican,True,4278.2330058647185,$$
7li1JnbB_WKidEzJoIKX6Q,Barracuda Tavern,02108,3.5,289,bars,True,1346.4443627563726,$$
X05LWeDT93dhQkDyCG8IeA,Sixth Gear - Cask & Kitchen,02127,3.5,112,newamerican,True,3277.993127607198,$$
-gMHZHFokeV0B5nL86AD-w,Shine Square Pub,02140,4.5,14,sportsbars,True,6378.582077100501,
B4zJ1rOroLTvb5LpMlNjTA,Yotel Deck 12,02210,4.0,2,cocktailbars,False,2036.128066688527,
yXVgVKV-Ek_tE9EZXMVTEQ,Hennessy's,02108,3.0,303,bars,True,1881.898577629822,$$
sG0zIVkkWRe0p1VOSZgpBQ,Boston Sports Grille,02114,3.0,113,tradamerican,True,2066.9482187833214,$$
SvMVqEWYJXPOr6vJlRYnrg,Joe's American Bar & Grill,02110,3.0,542,burgers,True,2308.9204187371515,$$
BgzsPfCdc7_keimDwCvJWg,Chulo Restaurant & Bar,02472,4.5,111,himalayan,True,10156.117322192944,$$
5aB31ecKPzcK1kzW0zCzzQ,The Bar By the Elevator,02139,3.5,3,cocktailbars,False,2662.598341967471,
26X1cTdgOnyfKGLoRiqhmQ,Stewart's,02149,4.5,29,wraps,True,7742.215900364108,$$
x4fNltn_RTWU4xLY3gJQUA,Champions,02142,3.0,110,sportsbars,True,2023.4903467409933,$$
MPmPo9vike8PG1Wo8uXi0g,The Thirsty Scholar Pub,02143,3.5,208,pubs,True,4167.987551735994,$$
aL_wqxOoYUObBF_dFdHzSg,Rumors Bar & Grill,02149,3.0,4,bars,False,6767.502667512875,$$
WJqqQSKP75Z6QYr1p06L2g,District Kitchen,02148,4.0,220,chinese,True,8874.434203329,$$
8UcBp8iVGieSEo5LQOQPFA,Easy Pie,02151,3.5,114,pizza,True,10127.86173889355,$$
ZQNf8895P81vjCfyipjhYw,Scholars American Bistro and Cocktail Lounge,02108,3.0,376,newamerican,True,1482.1663969880333,$$
gJYD0JUYJUrF_98isnn0ig,Fenway Johnnie's,02215,3.0,23,bars,True,2314.46987303427,
8I275yw-PcoFgiXROgdFMA,City Winery,02114,3.0,304,venues,True,2115.97775251593,$$
E2De90kZUtXIS2dy-vn1yg,Deuxave,02115,4.0,549,newamerican,True,1484.6695554955397,$$$
5P5ycXMBRKvIZaEAKTdBBg,Parlour,02446,4.0,30,newamerican,True,4324.046857295721,$$
kiEx6SbKY69fgDF-KVpEWA,Casarecce,02113,4.0,94,italian,True,2239.0623273277765,$$
_vsgjhqs356JqeAPsP6XOQ,The Washington Square Tavern,02445,4.0,319,bars,True,5345.992701688971,$$
Oj5Seggqo_2FfKSjcAg7yw,Empire Asian Restaurant & Lounge,02210,3.0,537,lounges,True,2183.0867601513382,$$$
VEmNgxY90VOc5HNprOiXlw,Eddie V's Prime Seafood,02199,4.0,107,seafood,False,961.5020652076211,$$$
8z_wiU74O4F6RDuIYrjZ0g,Forage,02138,4.0,114,wine_bars,True,5758.0145450284635,$$$
dQ4elaeRxCwkJC3YveGykQ,SideBar & Grille,02199,3.5,31,chicken_wings,True,1041.153439133176,$$
tSYxIloFnxf3H1UUI-FJWg,Dockside Restaurant,02148,2.5,122,tradamerican,True,8603.61433621265,$$
XCPxbHLo0kmWSQv3ZqJvBg,Pazza on Porter,02128,4.0,100,italian,True,4020.4252429046487,$$
ecqjHw3jeEApa9eZ622hAA,Fin Point Oyster Bar + Grille,02110,4.5,317,seafood,True,1837.5840252533342,$$$
7lJXIkwfd-SmYGaQhg2zRg,City Works,02472,4.0,53,sportsbars,True,7277.921012106809,
xGXzsc-hzam-VArK6eTvtw,The Burren,02144,3.5,500,tradamerican,True,6725.57897269241,$$
c81oaaBKc7XJmoHGCudSOg,Seapoint Restaurant,02127,4.0,41,bars,True,2767.4940053905975,$$
AHZMbcuI2tGmwxe9LB85BA,Papagayo Downtown,02111,3.0,225,mexican,True,1058.9285724120766,$$
NX19BZuBNK-lZey8NoH0bA,The Bancroft,01803,4.0,670,newamerican,True,19866.324655898632,$$$
R9Toci4ercJanvzQ24r7Xw,The Federal,02451,4.5,82,steak,True,16207.839958624758,
6bw34tvKak9ZD0xA7iKM-g,Hong Kong,31210,3.0,519,chinese,True,4579.242541662205,$$
KI6tobehgMlmwBoOxnl1gQ,Casa Caña,02135,3.5,81,latin,True,5632.560172623178,
_OK9IEzkMWMlR9T4mF9RmA,Black Horse Tavern,01890,3.0,229,tradamerican,True,12736.246030573646,$$
eqr5t-Py3oOhIuukz27dEA,Applebee's Grill + Bar,02125,2.5,162,sportsbars,True,2498.1325544543756,$$
XlcWm3OdV1QrSPF_AwrlTQ,Shays Pub & Wine Bar,02138,4.0,229,tradamerican,True,4865.361127587114,$$
CzzkGwY4N-tW8lUOPKOBNA,Boston Beer Works,02128,3.0,297,tradamerican,False,5004.398795043156,$$
EfGkjkslMPVDcvHhavz62w,Joey Bar & Grill,02149,4.0,1,bars,True,8006.424547841649,$
9W2sNkB_rVNV1DTtRbgtuw,Winter Hill Brewing,02145,4.5,147,breweries,True,5318.645661369219,$$
S_T-0KCy0dQSEMFFk2o-Vg,3 Amigos Bar & Grill,02148,4.0,121,mexican,True,8681.15896929749,$$
yzl1qq2ALNuIeWtBhAWLHw,The Dog House Bar & Grill,01801,4.0,41,tradamerican,True,16196.308533385454,$$
loRoCo53b30zgHZ_mIMatQ,Amrheins,02127,3.5,436,newamerican,True,1482.126861331573,$$
UsXWzOS7eOt8zv3qiQF6Nw,White Horse Tavern,02134,3.0,363,bars,True,4922.332306891348,$$
_GnowT79JmzKvg5SHecykw,110 Grill,02184,4.0,425,newamerican,True,14533.403813879111,$$
IMvYStWCvpzqiKxcCZT2WA,The Farmhouse,02492,4.0,199,newamerican,True,15503.470815364104,$$$
i9Gi-LSagCrV6pLUfO2-3A,Purple Shell,02127,4.5,61,sushi,True,1324.008686063222,$$$
ouHtxTVTVDB8KZ5mkLvU2g,Jerry Remy's,02128,3.0,173,tradamerican,False,4923.224025779093,$$
2u_w3rthRzR2uEihW5BC4A,Giacomo's Ristorante - Boston,02113,4.0,3524,italian,True,2372.4665686945236,$$
PZ0tYd5QzKvVLp2X7CWfwA,Brass Union,02143,3.5,155,cocktailbars,True,4068.9119215203264,$$
0gCdE3fsWJ86YCT8Hnk9oQ,Causeway Restaurant & Bar,02114,3.0,175,sandwiches,True,1984.8112662243425,$$
gsET9P93IJUj7eViFF35NA,PJ Ryans,02144,3.5,178,tradamerican,True,7623.732378505556,$$
JNLsyyONWH-ympiY-7CUpQ,Baramor,02459,4.0,39,gastropubs,True,10123.35547752263,
bMcozrCMkppinCDu0C5ueA,Penguin Pizza,02115,3.5,542,pizza,True,3204.3342917559016,$$
w2QQiZN5tXZ5CD4XKLnu7g,Jeanie Johnston Pub & Grill,02130,3.5,102,pubs,True,5937.526706199035,$$
8B_WzsThkSvef8011Oub6w,Chili's,02150,3.0,96,tradamerican,True,7444.544253012692,$$
WRv36_xwynru5AFVEyCOkw,The Marina Restaurant & Bar At the Wharf,02151,4.0,254,seafood,True,11956.27069924746,$$
uxaLFWos3_BGTXtQNEuZuQ,Donohue's Bar and Grill,02472,4.0,149,tradamerican,True,7448.377318338897,$$
l2nLuCGaadfqDTvaEqk5bw,O'Hara's Food & Spirits,02461,4.0,256,tradamerican,True,11458.196006632432,$$
5KHaTbBgPPvnfK8VNoMEgw,Tamo Bistro & Bar,02210,3.0,163,bars,True,2476.829010564075,$$
WLYDPoWGriHWtf4BmRVx2Q,Volare Restaurant and Bar,02151,4.0,189,italian,True,8450.015464125398,$$
wA__asXpc5UJFtOEBWBluA,Harp & Bard,02125,3.5,178,tradamerican,True,4027.5881490743573,$$
frKpQpQC0hTAFy85ns923w,The Biltmore Bar & Grille,02464,3.5,344,pubs,True,13051.758119695409,$$
fEKzWC1sbfZSElp46FoNag,Mooo Restaurant,02108,4.0,894,steak,True,1389.9730017343259,$$$$
Y1-cXsWZ1v2rRj5MMtFsqA,Commonwealth Restaurant and Market,02142,3.5,312,tradamerican,True,1949.1841469699768,$$
uYqizPy4eUSpwOha0RkVPg,No. 9 Park,02108,4.0,669,french,True,1286.3523933242152,$$$$
KxwvG_l_bRJUTC8SUOHcRA,The Brown Jug,02150,3.5,220,pizza,True,7328.820894022157,$$
AKInxxg4sIuHQ5IMT13wOA,Sally O'Brien's,02143,4.0,46,irish,True,4271.538392382971,$$
CWqL2TEq_V9tipCj-X-GoQ,Granary Tavern,02109,3.5,625,newamerican,True,1960.886106206758,$$
629nHJEs1Spt4bI3mI2JwQ,The Townshend,02169,4.5,363,newamerican,True,12016.309894880578,$$
QIq-oL_3NTz9Z3aK9OizGw,Gustazo Cuban Kitchen & Bar,02453,4.5,602,cuban,True,13845.013348120698,$$
ovIxZ7qvNT76tilujesmIA,Corazon De Frida,02139,4.5,62,desserts,True,3665.203350727449,$$
9RH1xBIMMAZXg9s_XW_sLg,Giulia,02138,4.5,453,italian,True,5559.31166595636,$$$
3ysQylsFQj7JNIlQjncQeQ,Max and Leo's - Newton,02458,4.5,378,pizza,True,9567.808633460843,$$
et8Pwzjy2vjRhETAgEZ1Lg,Legal Harborside,02210,3.5,1406,seafood,True,2757.1333057228967,$$$
HatHuBZ4mwNBbHSeC32p1A,Colette Wine Bistro,02140,4.0,82,breakfast_brunch,True,6123.408563524135,
7M6tbueoJc_TX4ut_qp5HA,Stars On Hingham Harbor,02043,4.0,261,seafood,True,19104.832254492674,$$
3F5TXK8dL72UqwIE9OlNnA,The Pub,02143,3.5,95,tradamerican,True,6648.651376968473,$
mf4iQmyh4oxssF4YhWfC-g,W XYZ Bar,02421,4.0,5,venues,False,18966.633281932016,
uKB1eXRNNBq2w4-wUkusZA,Charlie's Kitchen,02138,3.5,895,burgers,True,4953.62191875903,$$
pweAOylTmRWYDV2AlggCNg,Latina Kitchen & Bar,02492,4.5,48,mediterranean,True,15463.314171828142,
I4PeclAxAwHsBneAFD97CA,Daddy Jones,02145,4.0,191,bars,True,6077.47531622839,$$
XE3oEdVJ2wu_J5X8TdLU-w,"730 Tavern, Kitchen & Patio",02139,3.5,91,tradamerican,True,3442.743334637831,$$
q57nAhieOJtH1wsXhci0Nw,"Pastoral - Artisan Pizza, Kitchen & Bar",02210,3.5,454,pizza,True,1846.7024366170301,$$
Vnq-kO_VO-gLFM4ItffzzA,Devlin's,02135,3.5,423,tradamerican,True,6663.84690361968,$$
kF_0OkW9sTQQNIwQfbDE3Q,Chelsea Station Restaurant Bar & Lounge,02150,4.0,276,newamerican,True,5822.731496579509,$$
yngIcg8mi-XPTAOocYGIJg,Beat Brew Hall,02138,3.0,84,tradamerican,True,4935.789134495744,
3hXCc6w8HxJmp3ZL2EjX1g,Krave Kitchen & Bar,01801,4.5,2,tradamerican,False,14737.163942540972,
UIELOyfVuKrW8rdTOWQa7g,Jeveli's Restaurant,02128,4.0,236,italian,True,5037.916398174179,$$
_Ks1hiymH5k4iqBk48oOTg,La Fania,02149,5.0,2,bars,False,5563.582619360079,$
KTYNXnLKrd-0sBvaVwUYSw,The Black Sheep Restaurant & Bar,02142,3.0,91,newamerican,True,2069.1809254605914,$$
AGR_kBvN__I7aTl0rBywAg,Atlantic Fish Company,02116,4.0,2583,seafood,True,826.6340017964785,$$$
lJ3b2dR2V98Yc3SM_kO37g,Reflections,02145,4.0,2,lounges,True,5110.90811605973,
WsYQF28GdiStUJuLSecIaA,Spoke Wine Bar,02144,4.0,232,newamerican,True,7151.916723470512,$$$
QaVJlPkn48gDVymrqKn8DA,Local 438 Grille & Sport,02180,3.5,84,sportsbars,True,16378.052271815634,$$
xXj6XsEvpRJ0hMHAh9N02A,The Independent,02143,3.5,427,bars,True,4036.2104637757925,$$
GxhifC8yMJllH2pguLhrIg,Zo Greek,02145,4.5,154,greek,True,4912.432264695738,$$
9-KBO2jGuvMCrM88ysDLTA,Foundry on Elm,02144,3.5,781,bars,True,6737.390385139511,$$
RDZJY7ls8-2hNkkXFIJg4g,Boston Chops South End,02118,4.0,609,bars,True,716.8464607657135,$$$
CRV5pbiOC_EXCqQrRZ98BA,The Blarney Stone,02122,3.5,223,bars,True,5465.968497601028,$$
nq902iEwTCZv-EzZV2wHQA,Five Horses Tavern,02144,4.0,788,beerbar,True,6702.4812550645665,$$
oDGOAQneCBTgfSHsouJvmQ,Jamaica Jeffs,02478,4.0,46,caribbean,True,10162.664027000988,$$
LGCC_NYgWz9qUFyYqeS89g,Happy Crab,02144,4.5,44,seafood,True,7675.570589172619,$$
T4nEmSQNeTKnNgcHpnvH0A,Panza,02113,4.0,1307,italian,True,2355.2892760031627,$$
JoygPx7-luRucKGtik8pWw,Blake's,02114,3.5,20,newamerican,True,2037.7573943814,
YFkrZhuA1phCiJB1EJV39w,Middle East Restaurant and Nightclub,02139,3.5,543,mideastern,True,3043.723363196665,$$
1m24sCgIRmzaQU1WhQ9eWA,Island Creek Oyster Bar,01803,4.0,279,seafood,True,19059.105111237393,$$$
mKmJQYByaCqWVs2TsF9ogQ,Pollo Club,02453,4.0,33,chicken_wings,False,13829.424382855997,
Q399JsTaCKmokcmWXyoQUQ,T'ahpas 529,02176,4.0,224,tapasmallplates,True,13451.842518391764,$$
F0jYQlhwSiAiQxM-UmCdOg,COOK,02460,4.0,465,diners,True,11162.211144965513,$$
aeTSZOU2hwStTwteuwJkVA,Bistro781,02453,4.0,377,bars,True,13826.260316668266,$$
B0ZTztL-vjgm2Tc1ZxSbHg,Stockyard Restaurant,02135,4.0,346,bars,True,6453.454935439329,$$$
eZcy-jmMJyYurpAi4xRVvA,El Potro Mexican Grill,02143,4.0,245,mexican,True,4081.232553766354,$$
SRCpBVqcqoMdyJcJ8qJd8A,Oscar's,02026,3.5,105,bars,True,13932.149727515984,$$
Z3-r4EEXnL82TF27wdzSyw,Yellow Door Taqueria - South End,02118,3.5,44,mexican,True,710.606935562305,
EwKnLuWAWT4wD_LOjRdGew,Town Tavern,02474,4.0,99,pubs,True,8706.815041771459,$$
DoxJ_ELGpQHDtuCNXEWtCw,Clarke's at Faneuil Hall,02109,3.0,193,tradamerican,True,1833.2458984245814,$$
EqniJ93DOeBjQo83E_Xd3g,Mystique Asian Restaurant & Lounge,02149,3.5,80,sushi,True,5157.944072867156,
BNHywyVhZNdyOu3bcqbyhg,99 Restaurants,02129,3.0,81,pubs,False,3029.997918376346,$$
DGlk1nTaaRE6uJFJbKv45A,City Table,02116,3.5,294,bars,True,698.0036433279581,$$
ltviyVvUODAkT-xUBP9NqA,Not Your Average Joe's,02128,3.0,3,bars,False,4718.499061232376,
Ud52z9ZOMZlKh7P0vuPegw,Sushi Momento,02445,4.5,90,sushi,True,6634.831735404542,$$
40tVXCga2f1xa13cUd8Yog,Lingo Cafe & Bar,02141,3.5,22,bars,True,2414.734364701749,$
4rYlrxCQY4dxUzdctfXOuQ,Dos Diablos Taco Bar,02115,2.5,18,bars,True,1482.183634122622,
EN15n4bu3Sc1KgOiV9mOcA,2Twenty2,02114,3.0,70,lounges,True,2004.8950592290003,
leGlDtF4iveddK_uuBC8lQ,Cambridge Common,02138,4.0,717,tradamerican,True,5498.442106850363,$$
Ucl0LL0jaHM9vtkbnK-8vQ,Brick and Beam,02169,3.5,138,bars,True,10592.62734698006,$$
5Ekp-L6hnnZz3-qPkNHy3g,Napper Tandy's,02131,3.5,72,irish,True,8160.989840630896,$$
vmKoJXSimRhwPnpePBJGXA,Serafina Downtown,02110,3.5,165,italian,True,1384.5659454884237,$$
_J0pNqx8XFa_l4HmBCrIkA,PlayMakers Restaurant,02453,4.0,19,tradamerican,False,13832.166326866552,
9tEBtu2x3LZFB5eSJebh7g,Tequila's Mexican Cantina,01880,4.0,127,mexican,True,14850.155319162892,$
435AFqUlpfkv2MvSHw6S8A,Coolidge Corner Clubhouse,02446,3.0,427,sportsbars,True,4270.887179090636,$$
iu6vsQ4p7bO7eODQQmYOJA,Cisco Brew Pub,02127,3.0,19,tradamerican,False,4906.591629464699,$$
lXqHE_77ENPFxZVe9VScTg,Alumni,02189,4.0,26,pizza,True,19434.793720317262,$$
vQNe7TD_QDpGtGbkaAqi8Q,Bacco,02113,3.5,346,italian,True,2232.7617918781048,$$
8xEzPWnw0u5bm7sXavEiUw,90 Restaurant,02152,4.5,30,newamerican,True,8457.072306679785,$$
9Bt9MMtmjPB6IykEMrFB7A,Tavern in the Square,01803,3.5,408,sportsbars,True,19164.48535432553,$$
wt-fwK_Y4WmJ0HBui4EsIQ,Fat Hen Broadway East,02145,4.0,98,italian,False,4586.969686733351,$$$
20znyS_wba0KUlbLtibdHQ,Tony C's Sports Bar & Grill,01803,3.0,248,sportsbars,True,19939.16100337062,$$
uwM1H0CwDmQ6IsfLfoxTyQ,Caprice,02116,2.5,35,lounges,False,520.8998998144522,$$
_1r8W-j_3WwJyRRIQR86Jw,North Square Oyster,02113,4.0,196,seafood,False,2311.7494908604795,$$$
UBnYZaeTqDOunjNFlIKsFw,Hugh O'Neill's Restaurant & Pub,02148,3.5,229,irish,True,8778.645286821684,$$
TLtykd3vG5_BG-8MP66RHg,Kings Dining & Entertainment,02115,3.0,513,bowling,True,1192.7500487652962,$$
bIrQmUeBtfTdRT4S9Y3mkQ,La Gran Manzana,02128,3.0,9,brazilian,True,4052.662104830196,$$
BQunhLBOYq7F0Iz-YWhjiA,Copper House Tavern,02451,3.0,298,newamerican,True,16313.405089033773,$$
ZAV8c9iGKV8zWHxOpTxdYQ,Select Oyster Bar,02115,4.0,368,seafood,True,1061.0996496973162,$$$
5-yfhwOIkUhvDE_O9E0EjQ,Tuscan Kitchen - Seaport,02210,3.5,247,italian,True,2099.044528906367,$$$
aAntWIjPrU3Pf4Pr_m7dBg,Napoles Restaurant,02128,3.0,19,colombian,True,7700.913889035774,$$
_FtG-mqx4eTAcRoypDxINg,Monument Restaurant and Tavern,02128,5.0,2,bars,False,4118.757480255682,
tFjWlJCDpANBRAPSMc5Cew,Bastille Kitchen,02210,4.0,284,bars,True,1741.8840514732667,$$$
qM2uL512NnC_cIxdQVTKew,Sweet Basil on Moody,02453,4.0,9,italian,True,13866.530612940194,
